id,date,cases,deaths,name_fr,name_en
BE,2020-06-08,53,12,Belgique,Belgium
BE,2020-06-09,152,9,Belgique,Belgium
BE,2020-06-10,145,12,Belgique,Belgium
BE,2020-06-11,116,12,Belgique,Belgium
BE,2020-06-12,95,7,Belgique,Belgium
BE,2020-06-13,89,10,Belgique,Belgium
BE,2020-06-14,49,5,Belgique,Belgium
BE,2020-06-15,22,3,Belgique,Belgium
BE,2020-06-16,147,8,Belgique,Belgium
BE,2020-06-17,98,7,Belgique,Belgium
BE,2020-06-18,123,7,Belgique,Belgium
BE,2020-06-19,108,5,Belgique,Belgium
BE,2020-06-20,120,4,Belgique,Belgium
BE,2020-06-21,49,3,Belgique,Belgium
BE,2020-06-22,19,9,Belgique,Belgium
BE,2020-06-23,143,12,Belgique,Belgium
BE,2020-06-24,109,4,Belgique,Belgium
BE,2020-06-25,100,3,Belgique,Belgium
BE,2020-06-26,75,5,Belgique,Belgium
BE,2020-06-27,112,2,Belgique,Belgium
BE,2020-06-28,40,7,Belgique,Belgium
BE,2020-06-29,23,5,Belgique,Belgium
BE,2020-06-30,127,3,Belgique,Belgium
BE,2020-07-01,100,8,Belgique,Belgium
BE,2020-07-02,134,2,Belgique,Belgium
BE,2020-07-03,92,5,Belgique,Belgium
BE,2020-07-04,92,2,Belgique,Belgium
BE,2020-07-05,62,3,Belgique,Belgium
BE,2020-07-06,24,2,Belgique,Belgium
BE,2020-07-07,113,1,Belgique,Belgium
BE,2020-07-08,99,3,Belgique,Belgium
BE,2020-07-09,137,1,Belgique,Belgium
BE,2020-07-10,123,2,Belgique,Belgium
BE,2020-07-11,126,0,Belgique,Belgium
BE,2020-07-12,62,2,Belgique,Belgium
BE,2020-07-13,43,4,Belgique,Belgium
BE,2020-07-14,225,0,Belgique,Belgium
BE,2020-07-15,207,3,Belgique,Belgium
BE,2020-07-16,259,5,Belgique,Belgium
BE,2020-07-17,220,5,Belgique,Belgium
BE,2020-07-18,276,2,Belgique,Belgium
BE,2020-07-19,125,3,Belgique,Belgium
BE,2020-07-20,69,1,Belgique,Belgium
BE,2020-07-21,442,2,Belgique,Belgium
BE,2020-07-22,145,1,Belgique,Belgium
BE,2020-07-23,553,3,Belgique,Belgium
BE,2020-07-24,438,2,Belgique,Belgium
BE,2020-07-25,496,5,Belgique,Belgium
BE,2020-07-26,228,1,Belgique,Belgium
BE,2020-07-27,186,2,Belgique,Belgium
BE,2020-07-28,593,5,Belgique,Belgium
BE,2020-07-29,686,1,Belgique,Belgium
BE,2020-07-30,687,3,Belgique,Belgium
BE,2020-07-31,634,2,Belgique,Belgium
BE,2020-08-01,681,3,Belgique,Belgium
BE,2020-08-02,292,1,Belgique,Belgium
BE,2020-08-03,143,6,Belgique,Belgium
BE,2020-08-04,449,3,Belgique,Belgium
BE,2020-08-05,122,4,Belgique,Belgium
BE,2020-08-06,0,0,Belgique,Belgium
BF,2020-03-11,2,0,Burkina Faso,Burkina Faso
BF,2020-03-12,0,0,Burkina Faso,Burkina Faso
BF,2020-03-15,1,0,Burkina Faso,Burkina Faso
BF,2020-03-16,0,0,Burkina Faso,Burkina Faso
BF,2020-03-17,17,0,Burkina Faso,Burkina Faso
BF,2020-03-18,0,0,Burkina Faso,Burkina Faso
BF,2020-03-19,6,1,Burkina Faso,Burkina Faso
BF,2020-03-20,7,0,Burkina Faso,Burkina Faso
BF,2020-03-21,7,0,Burkina Faso,Burkina Faso
BF,2020-03-22,24,2,Burkina Faso,Burkina Faso
BF,2020-03-23,0,0,Burkina Faso,Burkina Faso
BF,2020-03-24,11,0,Burkina Faso,Burkina Faso
BF,2020-03-25,24,0,Burkina Faso,Burkina Faso
BF,2020-03-26,15,0,Burkina Faso,Burkina Faso
BF,2020-03-27,32,0,Burkina Faso,Burkina Faso
BF,2020-03-28,0,0,Burkina Faso,Burkina Faso
BF,2020-03-29,34,6,Burkina Faso,Burkina Faso
BF,2020-03-30,0,0,Burkina Faso,Burkina Faso
BF,2020-03-31,42,3,Burkina Faso,Burkina Faso
BF,2020-04-01,24,0,Burkina Faso,Burkina Faso
BF,2020-04-02,15,2,Burkina Faso,Burkina Faso
BF,2020-04-03,27,2,Burkina Faso,Burkina Faso
BF,2020-04-04,0,0,Burkina Faso,Burkina Faso
BF,2020-04-05,14,0,Burkina Faso,Burkina Faso
BF,2020-04-06,43,1,Burkina Faso,Burkina Faso
BF,2020-04-07,19,0,Burkina Faso,Burkina Faso
BF,2020-04-08,20,2,Burkina Faso,Burkina Faso
BF,2020-04-09,30,4,Burkina Faso,Burkina Faso
BF,2020-04-10,29,1,Burkina Faso,Burkina Faso
BF,2020-04-11,5,2,Burkina Faso,Burkina Faso
BF,2020-04-12,36,1,Burkina Faso,Burkina Faso
BF,2020-04-13,13,0,Burkina Faso,Burkina Faso
BF,2020-04-14,18,1,Burkina Faso,Burkina Faso
BF,2020-04-15,13,2,Burkina Faso,Burkina Faso
BF,2020-04-16,14,2,Burkina Faso,Burkina Faso
BF,2020-04-17,1,0,Burkina Faso,Burkina Faso
BF,2020-04-18,14,3,Burkina Faso,Burkina Faso
BF,2020-04-19,8,1,Burkina Faso,Burkina Faso
BF,2020-04-20,11,0,Burkina Faso,Burkina Faso
BF,2020-04-21,5,2,Burkina Faso,Burkina Faso
BF,2020-04-22,19,0,Burkina Faso,Burkina Faso
BF,2020-04-23,9,1,Burkina Faso,Burkina Faso
BF,2020-04-24,7,2,Burkina Faso,Burkina Faso
BF,2020-04-25,10,0,Burkina Faso,Burkina Faso
BF,2020-04-26,3,0,Burkina Faso,Burkina Faso
BF,2020-04-27,3,1,Burkina Faso,Burkina Faso
BF,2020-04-28,3,0,Burkina Faso,Burkina Faso
BF,2020-04-29,3,0,Burkina Faso,Burkina Faso
BF,2020-04-30,3,1,Burkina Faso,Burkina Faso
BF,2020-05-01,4,0,Burkina Faso,Burkina Faso
BF,2020-05-02,4,1,Burkina Faso,Burkina Faso
BF,2020-05-03,3,0,Burkina Faso,Burkina Faso
BF,2020-05-04,10,1,Burkina Faso,Burkina Faso
BF,2020-05-05,10,1,Burkina Faso,Burkina Faso
BF,2020-05-06,16,2,Burkina Faso,Burkina Faso
BF,2020-05-07,41,0,Burkina Faso,Burkina Faso
BF,2020-05-08,7,0,Burkina Faso,Burkina Faso
BF,2020-05-09,8,0,Burkina Faso,Burkina Faso
BF,2020-05-10,4,0,Burkina Faso,Burkina Faso
BF,2020-05-11,3,1,Burkina Faso,Burkina Faso
BF,2020-05-12,9,1,Burkina Faso,Burkina Faso
BF,2020-05-13,6,1,Burkina Faso,Burkina Faso
BF,2020-05-14,7,0,Burkina Faso,Burkina Faso
BF,2020-05-15,0,0,Burkina Faso,Burkina Faso
BF,2020-05-16,9,0,Burkina Faso,Burkina Faso
BF,2020-05-17,0,0,Burkina Faso,Burkina Faso
BF,2020-05-18,14,0,Burkina Faso,Burkina Faso
BF,2020-05-19,0,0,Burkina Faso,Burkina Faso
BF,2020-05-20,10,1,Burkina Faso,Burkina Faso
BF,2020-05-21,3,0,Burkina Faso,Burkina Faso
BF,2020-05-22,3,0,Burkina Faso,Burkina Faso
BF,2020-05-23,2,0,Burkina Faso,Burkina Faso
BF,2020-05-24,0,0,Burkina Faso,Burkina Faso
BF,2020-05-25,18,0,Burkina Faso,Burkina Faso
BF,2020-05-26,9,0,Burkina Faso,Burkina Faso
BF,2020-05-27,4,1,Burkina Faso,Burkina Faso
BF,2020-05-28,0,0,Burkina Faso,Burkina Faso
BF,2020-05-29,2,0,Burkina Faso,Burkina Faso
BF,2020-05-30,0,0,Burkina Faso,Burkina Faso
BF,2020-05-31,6,0,Burkina Faso,Burkina Faso
BF,2020-06-01,28,0,Burkina Faso,Burkina Faso
BF,2020-06-02,0,0,Burkina Faso,Burkina Faso
BF,2020-06-03,2,0,Burkina Faso,Burkina Faso
BF,2020-06-04,1,0,Burkina Faso,Burkina Faso
BF,2020-06-05,1,0,Burkina Faso,Burkina Faso
BF,2020-06-06,3,0,Burkina Faso,Burkina Faso
BF,2020-06-07,0,0,Burkina Faso,Burkina Faso
BF,2020-06-08,1,0,Burkina Faso,Burkina Faso
BF,2020-06-09,1,0,Burkina Faso,Burkina Faso
BF,2020-06-10,1,0,Burkina Faso,Burkina Faso
BF,2020-06-11,0,0,Burkina Faso,Burkina Faso
BF,2020-06-12,1,0,Burkina Faso,Burkina Faso
BF,2020-06-13,0,0,Burkina Faso,Burkina Faso
BF,2020-06-14,2,0,Burkina Faso,Burkina Faso
BF,2020-06-15,0,0,Burkina Faso,Burkina Faso
BF,2020-06-16,0,0,Burkina Faso,Burkina Faso
BF,2020-06-17,1,0,Burkina Faso,Burkina Faso
BF,2020-06-18,4,0,Burkina Faso,Burkina Faso
BF,2020-06-19,0,0,Burkina Faso,Burkina Faso
BF,2020-06-20,1,0,Burkina Faso,Burkina Faso
BF,2020-06-21,2,0,Burkina Faso,Burkina Faso
BF,2020-06-22,1,0,Burkina Faso,Burkina Faso
BF,2020-06-23,4,0,Burkina Faso,Burkina Faso
BF,2020-06-24,12,0,Burkina Faso,Burkina Faso
BF,2020-06-25,15,0,Burkina Faso,Burkina Faso
BF,2020-06-26,7,0,Burkina Faso,Burkina Faso
BF,2020-06-27,0,0,Burkina Faso,Burkina Faso
BF,2020-06-28,0,0,Burkina Faso,Burkina Faso
BF,2020-06-29,18,0,Burkina Faso,Burkina Faso
BF,2020-06-30,0,0,Burkina Faso,Burkina Faso
BF,2020-07-01,3,0,Burkina Faso,Burkina Faso
BF,2020-07-02,0,0,Burkina Faso,Burkina Faso
BF,2020-07-03,18,0,Burkina Faso,Burkina Faso
BF,2020-07-04,7,0,Burkina Faso,Burkina Faso
BF,2020-07-05,0,0,Burkina Faso,Burkina Faso
BF,2020-07-06,0,0,Burkina Faso,Burkina Faso
BF,2020-07-07,13,0,Burkina Faso,Burkina Faso
BF,2020-07-08,3,0,Burkina Faso,Burkina Faso
BF,2020-07-09,2,0,Burkina Faso,Burkina Faso
BF,2020-07-10,15,0,Burkina Faso,Burkina Faso
BF,2020-07-11,0,0,Burkina Faso,Burkina Faso
BF,2020-07-12,13,0,Burkina Faso,Burkina Faso
BF,2020-07-13,3,0,Burkina Faso,Burkina Faso
BF,2020-07-14,0,0,Burkina Faso,Burkina Faso
BF,2020-07-15,2,0,Burkina Faso,Burkina Faso
BF,2020-07-16,0,0,Burkina Faso,Burkina Faso
BF,2020-07-17,0,0,Burkina Faso,Burkina Faso
BF,2020-07-18,9,0,Burkina Faso,Burkina Faso
BF,2020-07-19,5,0,Burkina Faso,Burkina Faso
BF,2020-07-20,13,0,Burkina Faso,Burkina Faso
BF,2020-07-21,0,0,Burkina Faso,Burkina Faso
BF,2020-07-22,0,0,Burkina Faso,Burkina Faso
BF,2020-07-23,1,0,Burkina Faso,Burkina Faso
BF,2020-07-24,9,0,Burkina Faso,Burkina Faso
BF,2020-07-25,6,0,Burkina Faso,Burkina Faso
BF,2020-07-26,5,0,Burkina Faso,Burkina Faso
BF,2020-07-27,14,0,Burkina Faso,Burkina Faso
BF,2020-07-28,0,0,Burkina Faso,Burkina Faso
BF,2020-07-29,6,0,Burkina Faso,Burkina Faso
BF,2020-07-30,11,0,Burkina Faso,Burkina Faso
BF,2020-07-31,0,0,Burkina Faso,Burkina Faso
BF,2020-08-01,26,0,Burkina Faso,Burkina Faso
BF,2020-08-02,6,0,Burkina Faso,Burkina Faso
BF,2020-08-03,1,0,Burkina Faso,Burkina Faso
BF,2020-08-04,3,1,Burkina Faso,Burkina Faso
BF,2020-08-05,3,0,Burkina Faso,Burkina Faso
BF,2020-08-06,2,0,Burkina Faso,Burkina Faso
BG,2020-03-08,2,0,Bulgarie,Bulgaria
BG,2020-03-09,2,0,Bulgarie,Bulgaria
BG,2020-03-12,3,1,Bulgarie,Bulgaria
BG,2020-03-13,16,0,Bulgarie,Bulgaria
BG,2020-03-14,8,0,Bulgarie,Bulgaria
BG,2020-03-15,10,1,Bulgarie,Bulgaria
BG,2020-03-16,10,0,Bulgarie,Bulgaria
BG,2020-03-17,11,0,Bulgarie,Bulgaria
BG,2020-03-18,19,0,Bulgarie,Bulgaria
BG,2020-03-19,11,0,Bulgarie,Bulgaria
BG,2020-03-20,13,1,Bulgarie,Bulgaria
BG,2020-03-21,22,0,Bulgarie,Bulgaria
BG,2020-03-22,36,0,Bulgarie,Bulgaria
BG,2020-03-23,22,0,Bulgarie,Bulgaria
BG,2020-03-24,16,0,Bulgarie,Bulgaria
BG,2020-03-25,19,0,Bulgarie,Bulgaria
BG,2020-03-26,22,0,Bulgarie,Bulgaria
BG,2020-03-27,22,0,Bulgarie,Bulgaria
BG,2020-03-28,29,0,Bulgarie,Bulgaria
BG,2020-03-29,38,4,Bulgarie,Bulgaria
BG,2020-03-30,15,1,Bulgarie,Bulgaria
BG,2020-03-31,13,0,Bulgarie,Bulgaria
BG,2020-04-01,40,0,Bulgarie,Bulgaria
BG,2020-04-02,23,2,Bulgarie,Bulgaria
BG,2020-04-03,35,0,Bulgarie,Bulgaria
BG,2020-04-04,28,4,Bulgarie,Bulgaria
BG,2020-04-05,18,3,Bulgarie,Bulgaria
BG,2020-04-06,28,3,Bulgarie,Bulgaria
BG,2020-04-07,18,2,Bulgarie,Bulgaria
BG,2020-04-08,28,1,Bulgarie,Bulgaria
BG,2020-04-09,16,1,Bulgarie,Bulgaria
BG,2020-04-10,31,0,Bulgarie,Bulgaria
BG,2020-04-11,11,1,Bulgarie,Bulgaria
BG,2020-04-12,26,3,Bulgarie,Bulgaria
BG,2020-04-13,14,1,Bulgarie,Bulgaria
BG,2020-04-14,10,3,Bulgarie,Bulgaria
BG,2020-04-15,28,3,Bulgarie,Bulgaria
BG,2020-04-16,34,1,Bulgarie,Bulgaria
BG,2020-04-17,53,2,Bulgarie,Bulgaria
BG,2020-04-18,46,3,Bulgarie,Bulgaria
BG,2020-04-19,32,0,Bulgarie,Bulgaria
BG,2020-04-20,37,2,Bulgarie,Bulgaria
BG,2020-04-21,14,0,Bulgarie,Bulgaria
BG,2020-04-22,46,2,Bulgarie,Bulgaria
BG,2020-04-23,49,4,Bulgarie,Bulgaria
BG,2020-04-24,73,3,Bulgarie,Bulgaria
BG,2020-04-25,91,2,Bulgarie,Bulgaria
BG,2020-04-26,59,1,Bulgarie,Bulgaria
BG,2020-04-27,53,1,Bulgarie,Bulgaria
BG,2020-04-28,63,2,Bulgarie,Bulgaria
BG,2020-04-29,36,0,Bulgarie,Bulgaria
BG,2020-04-30,48,6,Bulgarie,Bulgaria
BG,2020-05-01,59,2,Bulgarie,Bulgaria
BG,2020-05-02,82,3,Bulgarie,Bulgaria
BG,2020-05-03,6,3,Bulgarie,Bulgaria
BG,2020-05-04,24,1,Bulgarie,Bulgaria
BG,2020-05-05,34,5,Bulgarie,Bulgaria
BG,2020-05-06,37,0,Bulgarie,Bulgaria
BG,2020-05-07,89,6,Bulgarie,Bulgaria
BG,2020-05-08,51,0,Bulgarie,Bulgaria
BG,2020-05-09,82,4,Bulgarie,Bulgaria
BG,2020-05-10,44,2,Bulgarie,Bulgaria
BG,2020-05-11,10,1,Bulgarie,Bulgaria
BG,2020-05-12,25,2,Bulgarie,Bulgaria
BG,2020-05-13,33,2,Bulgarie,Bulgaria
BG,2020-05-14,46,1,Bulgarie,Bulgaria
BG,2020-05-15,31,3,Bulgarie,Bulgaria
BG,2020-05-16,38,3,Bulgarie,Bulgaria
BG,2020-05-17,73,6,Bulgarie,Bulgaria
BG,2020-05-18,24,2,Bulgarie,Bulgaria
BG,2020-05-19,24,2,Bulgarie,Bulgaria
BG,2020-05-20,33,4,Bulgarie,Bulgaria
BG,2020-05-21,39,4,Bulgarie,Bulgaria
BG,2020-05-22,41,5,Bulgarie,Bulgaria
BG,2020-05-23,36,1,Bulgarie,Bulgaria
BG,2020-05-24,0,0,Bulgarie,Bulgaria
BG,2020-05-25,25,4,Bulgarie,Bulgaria
BG,2020-05-26,0,0,Bulgarie,Bulgaria
BG,2020-05-27,27,3,Bulgarie,Bulgaria
BG,2020-05-28,0,0,Bulgarie,Bulgaria
BG,2020-05-29,25,3,Bulgarie,Bulgaria
BG,2020-05-30,14,3,Bulgarie,Bulgaria
BG,2020-05-31,14,1,Bulgarie,Bulgaria
BG,2020-06-01,0,0,Bulgarie,Bulgaria
BG,2020-06-02,0,4,Bulgarie,Bulgaria
BG,2020-06-03,25,0,Bulgarie,Bulgaria
BG,2020-06-04,47,3,Bulgarie,Bulgaria
BG,2020-06-05,0,0,Bulgarie,Bulgaria
BG,2020-06-06,83,13,Bulgarie,Bulgaria
BG,2020-06-07,43,0,Bulgarie,Bulgaria
BG,2020-06-08,16,0,Bulgarie,Bulgaria
BG,2020-06-09,83,4,Bulgarie,Bulgaria
BG,2020-06-10,79,3,Bulgarie,Bulgaria
BG,2020-06-11,104,0,Bulgarie,Bulgaria
BG,2020-06-12,93,1,Bulgarie,Bulgaria
BG,2020-06-13,105,4,Bulgarie,Bulgaria
BG,2020-06-14,75,0,Bulgarie,Bulgaria
BG,2020-06-15,24,2,Bulgarie,Bulgaria
BG,2020-06-16,51,2,Bulgarie,Bulgaria
BG,2020-06-17,112,5,Bulgarie,Bulgaria
BG,2020-06-18,89,3,Bulgarie,Bulgaria
BG,2020-06-19,132,6,Bulgarie,Bulgaria
BG,2020-06-20,81,3,Bulgarie,Bulgaria
BG,2020-06-21,117,6,Bulgarie,Bulgaria
BG,2020-06-22,33,0,Bulgarie,Bulgaria
BG,2020-06-23,79,8,Bulgarie,Bulgaria
BG,2020-06-24,130,1,Bulgarie,Bulgaria
BG,2020-06-25,128,1,Bulgarie,Bulgaria
BG,2020-06-26,166,2,Bulgarie,Bulgaria
BG,2020-06-27,105,4,Bulgarie,Bulgaria
BG,2020-06-28,112,1,Bulgarie,Bulgaria
BG,2020-06-29,66,3,Bulgarie,Bulgaria
BG,2020-06-30,140,4,Bulgarie,Bulgaria
BG,2020-07-01,158,7,Bulgarie,Bulgaria
BG,2020-07-02,165,2,Bulgarie,Bulgaria
BG,2020-07-03,161,0,Bulgarie,Bulgaria
BG,2020-07-04,182,7,Bulgarie,Bulgaria
BG,2020-07-05,180,2,Bulgarie,Bulgaria
BG,2020-07-06,63,5,Bulgarie,Bulgaria
BG,2020-07-07,174,4,Bulgarie,Bulgaria
BG,2020-07-08,188,4,Bulgarie,Bulgaria
BG,2020-07-09,240,5,Bulgarie,Bulgaria
BG,2020-07-10,330,3,Bulgarie,Bulgaria
BG,2020-07-11,292,0,Bulgarie,Bulgaria
BG,2020-07-12,211,0,Bulgarie,Bulgaria
BG,2020-07-13,77,6,Bulgarie,Bulgaria
BG,2020-07-14,159,8,Bulgarie,Bulgaria
BG,2020-07-15,234,7,Bulgarie,Bulgaria
BG,2020-07-16,232,6,Bulgarie,Bulgaria
BG,2020-07-17,267,4,Bulgarie,Bulgaria
BG,2020-07-18,298,4,Bulgarie,Bulgaria
BG,2020-07-19,196,2,Bulgarie,Bulgaria
BG,2020-07-20,95,1,Bulgarie,Bulgaria
BG,2020-07-21,196,8,Bulgarie,Bulgaria
BG,2020-07-22,325,5,Bulgarie,Bulgaria
BG,2020-07-23,330,8,Bulgarie,Bulgaria
BG,2020-07-24,269,8,Bulgarie,Bulgaria
BG,2020-07-25,270,8,Bulgarie,Bulgaria
BG,2020-07-26,189,1,Bulgarie,Bulgaria
BG,2020-07-27,115,2,Bulgarie,Bulgaria
BG,2020-07-28,194,7,Bulgarie,Bulgaria
BG,2020-07-29,250,8,Bulgarie,Bulgaria
BG,2020-07-30,284,13,Bulgarie,Bulgaria
BG,2020-07-31,265,6,Bulgarie,Bulgaria
BG,2020-08-01,270,9,Bulgarie,Bulgaria
BG,2020-08-02,146,2,Bulgarie,Bulgaria
BG,2020-08-03,119,3,Bulgarie,Bulgaria
BG,2020-08-04,0,0,Bulgarie,Bulgaria
BG,2020-08-05,204,16,Bulgarie,Bulgaria
BG,2020-08-06,255,11,Bulgarie,Bulgaria
BH,2019-12-31,0,0,Bahreïn,Bahrain
BH,2020-01-01,0,0,Bahreïn,Bahrain
BH,2020-01-02,0,0,Bahreïn,Bahrain
BH,2020-01-03,0,0,Bahreïn,Bahrain
BH,2020-01-04,0,0,Bahreïn,Bahrain
BH,2020-01-05,0,0,Bahreïn,Bahrain
BH,2020-01-06,0,0,Bahreïn,Bahrain
BH,2020-01-07,0,0,Bahreïn,Bahrain
BH,2020-01-08,0,0,Bahreïn,Bahrain
BH,2020-01-09,0,0,Bahreïn,Bahrain
BH,2020-01-10,0,0,Bahreïn,Bahrain
BH,2020-01-11,0,0,Bahreïn,Bahrain
BH,2020-01-12,0,0,Bahreïn,Bahrain
BH,2020-01-13,0,0,Bahreïn,Bahrain
BH,2020-01-14,0,0,Bahreïn,Bahrain
BH,2020-01-15,0,0,Bahreïn,Bahrain
BH,2020-01-16,0,0,Bahreïn,Bahrain
BH,2020-01-17,0,0,Bahreïn,Bahrain
BH,2020-01-18,0,0,Bahreïn,Bahrain
BH,2020-01-19,0,0,Bahreïn,Bahrain
BH,2020-01-20,0,0,Bahreïn,Bahrain
BH,2020-01-21,0,0,Bahreïn,Bahrain
BH,2020-01-22,0,0,Bahreïn,Bahrain
BH,2020-01-23,0,0,Bahreïn,Bahrain
BH,2020-01-24,0,0,Bahreïn,Bahrain
BH,2020-01-25,0,0,Bahreïn,Bahrain
BH,2020-01-26,0,0,Bahreïn,Bahrain
BH,2020-01-27,0,0,Bahreïn,Bahrain
BH,2020-01-28,0,0,Bahreïn,Bahrain
BH,2020-01-29,0,0,Bahreïn,Bahrain
BH,2020-01-30,0,0,Bahreïn,Bahrain
BH,2020-01-31,0,0,Bahreïn,Bahrain
BH,2020-02-01,0,0,Bahreïn,Bahrain
BH,2020-02-02,0,0,Bahreïn,Bahrain
BH,2020-02-03,0,0,Bahreïn,Bahrain
BH,2020-02-04,0,0,Bahreïn,Bahrain
BH,2020-02-05,0,0,Bahreïn,Bahrain
BH,2020-02-06,0,0,Bahreïn,Bahrain
BH,2020-02-07,0,0,Bahreïn,Bahrain
BH,2020-02-08,0,0,Bahreïn,Bahrain
BH,2020-02-09,0,0,Bahreïn,Bahrain
BH,2020-02-10,0,0,Bahreïn,Bahrain
BH,2020-02-11,0,0,Bahreïn,Bahrain
BH,2020-02-12,0,0,Bahreïn,Bahrain
BH,2020-02-13,0,0,Bahreïn,Bahrain
BH,2020-02-14,0,0,Bahreïn,Bahrain
BH,2020-02-15,0,0,Bahreïn,Bahrain
BH,2020-02-16,0,0,Bahreïn,Bahrain
BH,2020-02-17,0,0,Bahreïn,Bahrain
BH,2020-02-18,0,0,Bahreïn,Bahrain
BH,2020-02-19,0,0,Bahreïn,Bahrain
BH,2020-02-20,0,0,Bahreïn,Bahrain
BH,2020-02-21,0,0,Bahreïn,Bahrain
BH,2020-02-22,0,0,Bahreïn,Bahrain
BH,2020-02-23,0,0,Bahreïn,Bahrain
BH,2020-02-24,1,0,Bahreïn,Bahrain
BH,2020-02-25,1,0,Bahreïn,Bahrain
BH,2020-02-26,21,0,Bahreïn,Bahrain
BH,2020-02-27,10,0,Bahreïn,Bahrain
BH,2020-02-28,0,0,Bahreïn,Bahrain
BH,2020-02-29,5,0,Bahreïn,Bahrain
BH,2020-03-01,3,0,Bahreïn,Bahrain
BH,2020-03-02,6,0,Bahreïn,Bahrain
BH,2020-03-04,2,0,Bahreïn,Bahrain
BH,2020-03-05,3,0,Bahreïn,Bahrain
BH,2020-03-06,0,0,Bahreïn,Bahrain
BH,2020-03-07,4,0,Bahreïn,Bahrain
BH,2020-03-08,7,0,Bahreïn,Bahrain
BH,2020-03-09,16,0,Bahreïn,Bahrain
BH,2020-03-10,30,0,Bahreïn,Bahrain
BH,2020-03-11,1,0,Bahreïn,Bahrain
BH,2020-03-12,52,0,Bahreïn,Bahrain
BH,2020-03-13,0,0,Bahreïn,Bahrain
BH,2020-03-14,48,0,Bahreïn,Bahrain
BH,2020-03-15,1,0,Bahreïn,Bahrain
BH,2020-03-16,3,0,Bahreïn,Bahrain
BH,2020-03-17,7,1,Bahreïn,Bahrain
BH,2020-03-18,16,0,Bahreïn,Bahrain
BH,2020-03-19,19,0,Bahreïn,Bahrain
BH,2020-03-20,13,0,Bahreïn,Bahrain
BH,2020-03-21,16,0,Bahreïn,Bahrain
BH,2020-03-22,21,0,Bahreïn,Bahrain
BH,2020-03-23,28,1,Bahreïn,Bahrain
BH,2020-03-24,5,0,Bahreïn,Bahrain
BH,2020-03-25,51,1,Bahreïn,Bahrain
BH,2020-03-26,29,0,Bahreïn,Bahrain
BH,2020-03-27,39,1,Bahreïn,Bahrain
BH,2020-03-28,8,0,Bahreïn,Bahrain
BH,2020-03-29,7,0,Bahreïn,Bahrain
BH,2020-03-30,27,0,Bahreïn,Bahrain
BH,2020-03-31,15,0,Bahreïn,Bahrain
BH,2020-04-01,52,0,Bahreïn,Bahrain
BH,2020-04-02,2,0,Bahreïn,Bahrain
BH,2020-04-03,74,0,Bahreïn,Bahrain
BH,2020-04-04,0,0,Bahreïn,Bahrain
BH,2020-04-05,45,0,Bahreïn,Bahrain
BH,2020-04-06,12,0,Bahreïn,Bahrain
BH,2020-04-07,56,0,Bahreïn,Bahrain
BH,2020-04-08,55,1,Bahreïn,Bahrain
BH,2020-04-09,12,0,Bahreïn,Bahrain
BH,2020-04-10,64,0,Bahreïn,Bahrain
BH,2020-04-11,111,1,Bahreïn,Bahrain
BH,2020-04-12,42,0,Bahreïn,Bahrain
BH,2020-04-13,96,0,Bahreïn,Bahrain
BH,2020-04-14,225,1,Bahreïn,Bahrain
BH,2020-04-15,167,0,Bahreïn,Bahrain
BH,2020-04-16,145,0,Bahreïn,Bahrain
BH,2020-04-17,27,0,Bahreïn,Bahrain
BH,2020-04-18,44,0,Bahreïn,Bahrain
BH,2020-04-19,29,0,Bahreïn,Bahrain
BH,2020-04-20,100,0,Bahreïn,Bahrain
BH,2020-04-21,34,0,Bahreïn,Bahrain
BH,2020-04-22,66,0,Bahreïn,Bahrain
BH,2020-04-23,34,0,Bahreïn,Bahrain
BH,2020-04-24,210,1,Bahreïn,Bahrain
BH,2020-04-25,301,0,Bahreïn,Bahrain
BH,2020-04-26,71,0,Bahreïn,Bahrain
BH,2020-04-27,58,0,Bahreïn,Bahrain
BH,2020-04-28,76,0,Bahreïn,Bahrain
BH,2020-04-29,88,0,Bahreïn,Bahrain
BH,2020-04-30,110,0,Bahreïn,Bahrain
BH,2020-05-01,119,0,Bahreïn,Bahrain
BH,2020-05-02,130,0,Bahreïn,Bahrain
BH,2020-05-03,114,0,Bahreïn,Bahrain
BH,2020-05-04,99,0,Bahreïn,Bahrain
BH,2020-05-05,150,0,Bahreïn,Bahrain
BH,2020-05-06,187,0,Bahreïn,Bahrain
BH,2020-05-07,214,0,Bahreïn,Bahrain
BH,2020-05-08,265,0,Bahreïn,Bahrain
BH,2020-05-09,245,0,Bahreïn,Bahrain
BH,2020-05-10,330,0,Bahreïn,Bahrain
BH,2020-05-11,167,0,Bahreïn,Bahrain
BH,2020-05-12,295,0,Bahreïn,Bahrain
BH,2020-05-13,295,1,Bahreïn,Bahrain
BH,2020-05-14,285,1,Bahreïn,Bahrain
BH,2020-05-15,382,0,Bahreïn,Bahrain
BH,2020-05-16,385,2,Bahreïn,Bahrain
BH,2020-05-17,164,0,Bahreïn,Bahrain
BH,2020-05-18,209,0,Bahreïn,Bahrain
BH,2020-05-19,228,0,Bahreïn,Bahrain
BH,2020-05-20,348,0,Bahreïn,Bahrain
BH,2020-05-21,356,0,Bahreïn,Bahrain
BH,2020-05-22,286,0,Bahreïn,Bahrain
BH,2020-05-23,240,0,Bahreïn,Bahrain
BH,2020-05-24,388,1,Bahreïn,Bahrain
